Código;Job;PID;Node;Cenário;Data Início;Data Fim;Total (s)
341104;JOB_NASA_CME_NF;54068;N1;SD_NF;11/11/2025 15:09;11/11/2025 15:13;00:03:04
341103;JOB_NASA_CME_NF;54268;N1;newvisionapp;11/11/2025 15:09;11/11/2025 15:13;00:03:12
341102;JOB_NASA_CME_NF;52952;N1;SD_NF;11/11/2025 15:06;11/11/2025 15:09;00:03:03
341101;JOB_NASA_CME_NF;52316;N1;newvisionapp;11/11/2025 15:06;11/11/2025 15:09;00:03:12
341100;JOB_NASA_VA;59808;N2;SD_J3GH_IE02;11/11/2025 15:05;11/11/2025 15:06;00:01:28
341099;JOB_NASA_VA;64848;N2;SD_J4GL_VA22_VA41;11/11/2025 15:02;11/11/2025 15:05;00:02:24
341098;JOB_NASA_VA;64648;N2;newvisionapp;11/11/2025 15:02;11/11/2025 15:06;00:03:59
341097;JOB_NASA_CME_NF;52748;N1;SD_NF;11/11/2025 14:54;11/11/2025 14:56;00:01:52
341096;JOB_NASA_CME_NF;53100;N1;newvisionapp;11/11/2025 14:54;11/11/2025 14:56;00:02:02
341095;JOB_NASA_VA;62528;N2;SD_J3GH_IE02;11/11/2025 14:51;11/11/2025 14:53;00:01:21
341094;JOB_NASA_CME_NF;49708;N1;SD_NF;11/11/2025 14:49;11/11/2025 14:51;00:01:59
341093;JOB_NASA_VA;64472;N2;SD_J4GL_VA22_VA41;11/11/2025 14:49;11/11/2025 14:51;00:01:54
341092;JOB_NASA_CME_NF;50004;N1;newvisionapp;11/11/2025 14:49;11/11/2025 14:51;00:02:07
341091;JOB_NASA_VA;64468;N2;newvisionapp;11/11/2025 14:49;11/11/2025 14:53;00:03:42
341090;JOB_NASA_CME_NF;52672;N1;SD_NF;11/11/2025 14:47;11/11/2025 14:49;00:01:50
341089;JOB_NASA_CME_NF;52256;N1;newvisionapp;11/11/2025 14:47;11/11/2025 14:49;00:01:57
341088;JOB_NASA_CME_NF;48000;N1;SD_NF;11/11/2025 14:46;11/11/2025 14:47;00:01:26
341087;JOB_NASA_CME_NF;49612;N1;newvisionapp;11/11/2025 14:46;11/11/2025 14:47;00:01:37
341086;JOB_NASA_VA;63848;N2;SD_J3GH_IE02;11/11/2025 14:39;11/11/2025 14:40;00:00:53
341085;JOB_NASA_VA;64888;N2;SD_J4GL_VA22_VA41;11/11/2025 14:37;11/11/2025 14:39;00:01:56
341084;JOB_NASA_CME_NF;51612;N1;SD_NF;11/11/2025 14:37;11/11/2025 14:39;00:01:48
341083;JOB_NASA_VA;62100;N2;newvisionapp;11/11/2025 14:37;11/11/2025 14:40;00:03:12
341082;JOB_NASA_CME_NF;52088;N1;newvisionapp;11/11/2025 14:37;11/11/2025 14:39;00:01:56
341081;JOB_NASA_CME_NF;46380;N1;SD_NF;11/11/2025 14:35;11/11/2025 14:37;00:01:49
341080;JOB_NASA_CME_NF;51536;N1;newvisionapp;11/11/2025 14:35;11/11/2025 14:37;00:01:56
341079;JOB_NASA_VA;65244;N2;SD_J3GH_IE02;11/11/2025 14:29;11/11/2025 14:30;00:01:04
341078;JOB_NASA_VA;64696;N2;SD_J4GL_VA22_VA41;11/11/2025 14:27;11/11/2025 14:29;00:01:40
341077;JOB_NASA_VA;62776;N2;newvisionapp;11/11/2025 14:27;11/11/2025 14:30;00:03:12
341076;JOB_NASA_CME_NF;51384;N1;SD_NF;11/11/2025 14:27;11/11/2025 14:29;00:02:27
341075;JOB_NASA_CME_NF;47288;N1;newvisionapp;11/11/2025 14:27;11/11/2025 14:29;00:02:35
341074;JOB_NASA_VA;64136;N2;SD_J3GH_IE02;11/11/2025 14:26;11/11/2025 14:28;00:01:26
341073;JOB_SD_ZVF31_ECP;49600;N1;SD_ZVF31_REST;11/11/2025 14:26;11/11/2025 14:26;00:00:09
341072;JOB_SD_ZVF31_ECP;49860;N1;SD_ZVF31_SQL;11/11/2025 14:26;11/11/2025 14:26;00:00:26
341071;JOB_SD_ZVF31_ECP;48028;N1;newvisionapp;11/11/2025 14:26;11/11/2025 14:26;00:00:50
341070;JOB_NASA_J3GH;57740;N2;SD_J3GH_IE02;11/11/2025 14:25;11/11/2025 14:26;00:00:41
341069;JOB_NASA_J3GH;64772;N2;newvisionapp;11/11/2025 14:25;11/11/2025 14:26;00:00:59
341068;JOB_NASA_VA;62556;N2;SD_J4GL_VA22_VA41;11/11/2025 14:24;11/11/2025 14:26;00:01:54
341067;JOB_NASA_VA;65128;N2;newvisionapp;11/11/2025 14:24;11/11/2025 14:28;00:03:43
341066;JOB_NASA_VA;46092;N2;SD_J3GH_IE02;11/11/2025 14:23;11/11/2025 14:24;00:01:10
341065;JOB_NASA_VA;62936;N2;SD_J4GL_VA22_VA41;11/11/2025 14:20;11/11/2025 14:23;00:02:21
341064;JOB_NASA_VA;58108;N2;newvisionapp;11/11/2025 14:20;11/11/2025 14:24;00:03:42
341063;JOB_NASA_CME_NF;44392;N1;SD_NF;11/11/2025 14:17;11/11/2025 14:19;00:01:56
341062;JOB_NASA_CME_NF;51140;N1;newvisionapp;11/11/2025 14:17;11/11/2025 14:19;00:02:05
341061;JOB_NASA_CME_NF;50844;N1;newvisionapp;11/11/2025 14:16;11/11/2025 14:16;00:00:10
341060;JOB_NASA_CME_NF;43192;N1;SD_NF;11/11/2025 14:12;11/11/2025 14:16;00:03:31
341059;JOB_NASA_CME_NF;48176;N1;newvisionapp;11/11/2025 14:12;11/11/2025 14:16;00:03:40
341058;JOB_NASA_CME_NF;46916;N1;SD_NF;11/11/2025 14:11;11/11/2025 14:12;00:01:27
341057;JOB_NASA_CME_NF;50028;N1;newvisionapp;11/11/2025 14:11;11/11/2025 14:12;00:01:34
341056;JOB_NASA_VA;64196;N2;SD_J3GH_IE02;11/11/2025 14:08;11/11/2025 14:09;00:00:51
341055;JOB_NASA_VA;64756;N2;SD_J3GH_IE02;11/11/2025 14:07;11/11/2025 14:08;00:01:10
341054;JOB_NASA_VA;63296;N2;SD_J4GL_VA22_VA41;11/11/2025 14:06;11/11/2025 14:08;00:02:33
341053;JOB_NASA_VA;63208;N2;newvisionapp;11/11/2025 14:05;11/11/2025 14:09;00:03:59
341052;JOB_NASA_CME_NF;47148;N1;SD_NF;11/11/2025 14:05;11/11/2025 14:07;00:01:54
341051;JOB_NASA_CME_NF;48224;N1;newvisionapp;11/11/2025 14:05;11/11/2025 14:07;00:02:04
341050;JOB_NASA_VA;63380;N2;SD_J4GL_VA22_VA41;11/11/2025 14:04;11/11/2025 14:07;00:02:18
341049;JOB_NASA_VA;62728;N2;SD_J3GH_IE02;11/11/2025 14:04;11/11/2025 14:06;00:01:21
341048;JOB_NASA_VA;62732;N2;newvisionapp;11/11/2025 14:04;11/11/2025 14:08;00:04:00
341047;JOB_NASA_VA;63732;N2;SD_J4GL_VA22_VA41;11/11/2025 14:02;11/11/2025 14:04;00:01:53
341046;JOB_NASA_VA;62752;N2;newvisionapp;11/11/2025 14:02;11/11/2025 14:06;00:03:42
341045;JOB_NASA_VA;62796;N2;SD_J4GL_VA22_VA41;11/11/2025 13:58;11/11/2025 14:00;00:01:49
341044;JOB_NASA_VA;61424;N2;newvisionapp;11/11/2025 13:58;11/11/2025 14:01;00:02:41
341043;JOB_NASA_VA;63884;N2;SD_J4GL_VA22_VA41;11/11/2025 13:57;11/11/2025 14:00;00:02:21
341042;JOB_NASA_VA;61600;N2;newvisionapp;11/11/2025 13:57;11/11/2025 14:00;00:02:42
341041;JOB_NASA_CME_NF;44404;N1;newvisionapp;11/11/2025 13:52;11/11/2025 13:52;00:00:09
341040;JOB_NASA_CME_NF;48444;N1;newvisionapp;11/11/2025 13:52;11/11/2025 13:52;00:00:09
341039;JOB_NASA_CME_NF;46772;N1;newvisionapp;11/11/2025 13:51;11/11/2025 13:52;00:00:14
341038;JOB_NASA_CME_NF;46368;N1;newvisionapp;11/11/2025 13:51;11/11/2025 13:51;00:00:09
341037;JOB_NASA_CME_NF;47572;N1;SD_NF;11/11/2025 13:50;11/11/2025 13:51;00:01:21
341036;JOB_NASA_CME_NF;47716;N1;newvisionapp;11/11/2025 13:50;11/11/2025 13:51;00:01:29
341035;JOB_NASA_J3GH;64412;N2;SD_J3GH_IE02;11/11/2025 13:49;11/11/2025 13:50;00:00:26
341034;JOB_NASA_J3GH;60912;N2;newvisionapp;11/11/2025 13:49;11/11/2025 13:50;00:00:42
341033;JOB_NASA_CME_NF;47808;N1;SD_NF;11/11/2025 13:48;11/11/2025 13:50;00:01:20
341032;JOB_NASA_CME_NF;49048;N1;newvisionapp;11/11/2025 13:48;11/11/2025 13:50;00:01:29
341031;JOB_NASA_CME_ST;62196;N2;SD_ZCME_STATUS;11/11/2025 13:47;11/11/2025 13:47;00:00:05
341030;JOB_NASA_VA;62512;N2;SD_J3GH_IE02;11/11/2025 13:47;11/11/2025 13:48;00:01:16
341029;JOB_NASA_CME_ST;63528;N2;SD_ZCME_REALIZAR;11/11/2025 13:46;11/11/2025 13:47;00:00:40
341028;JOB_NASA_CME_ST;61668;N2;newvisionapp;11/11/2025 13:46;11/11/2025 13:47;00:01:12
341027;JOB_NASA_CME_NF;47940;N1;SD_NF;11/11/2025 13:46;11/11/2025 13:48;00:02:15
341026;JOB_NASA_CME_NF;47700;N1;newvisionapp;11/11/2025 13:46;11/11/2025 13:48;00:02:24
341025;JOB_NASA_VA;62576;N2;SD_J4GL_VA22_VA41;11/11/2025 13:44;11/11/2025 13:46;00:01:52
341024;JOB_NASA_VA;62552;N2;newvisionapp;11/11/2025 13:44;11/11/2025 13:48;00:03:42
341023;JOB_NASA_CME_ST;62960;N2;newvisionapp;11/11/2025 13:42;11/11/2025 13:42;00:00:11
341022;JOB_NASA_CME_ST;63284;N2;SD_ZCME_STATUS;11/11/2025 13:42;11/11/2025 13:42;00:00:22
341021;JOB_NASA_CME_ST;63396;N2;newvisionapp;11/11/2025 13:41;11/11/2025 13:42;00:00:41
341020;JOB_NASA_CME_ST;61556;N2;SD_ZCME_REALIZAR;11/11/2025 13:40;11/11/2025 13:42;00:01:24
341019;JOB_NASA_CME_NF;43124;N1;newvisionapp;11/11/2025 13:40;11/11/2025 13:41;00:00:14
341018;JOB_NASA_CME_ST;61940;N2;newvisionapp;11/11/2025 13:40;11/11/2025 13:42;00:02:11
341017;JOB_NASA_CME_NF;44064;N1;newvisionapp;11/11/2025 13:40;11/11/2025 13:40;00:00:09
341016;JOB_NASA_CME_NF;48688;N1;newvisionapp;11/11/2025 13:40;11/11/2025 13:40;00:00:09
341015;JOB_NASA_CME_NF;48756;N1;SD_NF;11/11/2025 13:33;11/11/2025 13:34;00:01:06
341014;JOB_NASA_CME_NF;47716;N1;newvisionapp;11/11/2025 13:33;11/11/2025 13:34;00:01:13
341013;JOB_NASA_VA;62816;N2;SD_J3GH_IE02;11/11/2025 13:31;11/11/2025 13:33;00:01:29
341012;JOB_NASA_VA;62804;N2;SD_J4GL_VA22_VA41;11/11/2025 13:28;11/11/2025 13:31;00:02:42
341011;JOB_NASA_VA;60568;N2;newvisionapp;11/11/2025 13:28;11/11/2025 13:33;00:04:41
341010;JOB_NASA_CME_NF;48016;N1;SD_NF;11/11/2025 13:18;11/11/2025 13:19;00:01:36
341009;JOB_NASA_CME_NF;47344;N1;newvisionapp;11/11/2025 13:18;11/11/2025 13:19;00:01:45
341008;JOB_NASA_CME_NF;46692;N1;SD_NF;11/11/2025 12:49;11/11/2025 12:51;00:01:59
341007;JOB_NASA_CME_NF;47880;N1;newvisionapp;11/11/2025 12:49;11/11/2025 12:51;00:02:07
341006;JOB_NASA_CME_NF;42456;N1;SD_NF;11/11/2025 12:46;11/11/2025 12:48;00:01:50
341005;JOB_NASA_CME_NF;39292;N1;newvisionapp;11/11/2025 12:46;11/11/2025 12:48;00:02:22
341004;JOB_NASA_VA;62268;N2;SD_J3GH_IE02;11/11/2025 12:35;11/11/2025 12:36;00:01:16
341003;JOB_NASA_CME_NF;45356;N1;SD_NF;11/11/2025 12:32;11/11/2025 12:32;00:00:14
341002;JOB_NASA_CME_NF;46508;N1;newvisionapp;11/11/2025 12:32;11/11/2025 12:32;00:00:22
341001;JOB_NASA_VA;62996;N2;newvisionapp;11/11/2025 12:30;11/11/2025 12:31;00:00:41
341000;JOB_NASA_VA;62084;N2;SD_J4GL_VA22_VA41;11/11/2025 12:29;11/11/2025 12:35;00:05:19
340999;JOB_NASA_VA;57660;N2;newvisionapp;11/11/2025 12:29;11/11/2025 12:36;00:06:59
340998;JOB_NASA_VA;62116;N2;SD_J3GH_IE02;11/11/2025 12:28;11/11/2025 12:29;00:01:14
340997;JOB_NASA_VA;56344;N2;SD_J4GL_VA22_VA41;11/11/2025 12:25;11/11/2025 12:27;00:01:52
340996;JOB_NASA_VA;61600;N2;newvisionapp;11/11/2025 12:25;11/11/2025 12:29;00:03:41
340995;JOB_NASA_CME_NF;46664;N1;newvisionapp;11/11/2025 12:15;11/11/2025 12:16;00:00:11
340994;JOB_NASA_CME_NF;43448;N1;SD_NF;11/11/2025 12:12;11/11/2025 12:15;00:03:13
340993;JOB_NASA_CME_NF;43312;N1;newvisionapp;11/11/2025 12:12;11/11/2025 12:15;00:03:20
340992;JOB_NASA_CME_NF;45752;N1;newvisionapp;11/11/2025 12:12;11/11/2025 12:12;00:00:10
340991;JOB_NASA_CME_NF;45380;N1;newvisionapp;11/11/2025 12:11;11/11/2025 12:12;00:00:10
340990;JOB_NASA_CME_NF;45908;N1;newvisionapp;11/11/2025 12:11;11/11/2025 12:11;00:00:15
340989;JOB_NASA_CME_NF;39520;N1;newvisionapp;11/11/2025 12:11;11/11/2025 12:11;00:00:10
340988;JOB_NASA_CME_NF;45500;N1;newvisionapp;11/11/2025 12:11;11/11/2025 12:11;00:00:10
340987;JOB_NASA_CME_NF;43876;N1;newvisionapp;11/11/2025 12:10;11/11/2025 12:11;00:00:10
340986;JOB_NASA_CME_NF;45368;N1;SD_NF;11/11/2025 12:09;11/11/2025 12:10;00:01:27
340985;JOB_NASA_CME_NF;45152;N1;newvisionapp;11/11/2025 12:09;11/11/2025 12:10;00:01:35
340984;JOB_NASA_CME_NF;43900;N1;SD_NF;11/11/2025 12:03;11/11/2025 12:09;00:05:23
340983;JOB_NASA_CME_NF;43828;N1;newvisionapp;11/11/2025 12:03;11/11/2025 12:09;00:05:30
340982;JOB_NASA_CME_NF;42600;N1;SD_NF;11/11/2025 12:01;11/11/2025 12:03;00:02:11
340981;JOB_NASA_CME_NF;42236;N1;newvisionapp;11/11/2025 12:01;11/11/2025 12:03;00:02:20
340980;JOB_NASA_VA;63460;N2;SD_J4GL_VA22_VA41;11/11/2025 11:59;11/11/2025 12:02;00:02:17
340979;JOB_NASA_VA;62884;N2;newvisionapp;11/11/2025 11:59;11/11/2025 12:02;00:02:40
340978;JOB_NASA_VA;61860;N2;SD_J3GH_IE02;11/11/2025 11:59;11/11/2025 12:00;00:00:54
340977;JOB_NASA_CME_NF;44724;N1;newvisionapp;11/11/2025 11:59;11/11/2025 11:59;00:00:10
340976;JOB_NASA_VA;58924;N2;SD_J3GH_IE02;11/11/2025 11:57;11/11/2025 11:58;00:01:27
340975;JOB_NASA_VA;54640;N2;newvisionapp;11/11/2025 11:56;11/11/2025 11:57;00:00:39
340974;JOB_NASA_VA;59068;N2;newvisionapp;11/11/2025 11:55;11/11/2025 11:56;00:00:38
340973;JOB_NASA_VA;62124;N2;SD_J4GL_VA22_VA41;11/11/2025 11:54;11/11/2025 11:56;00:01:49
340972;JOB_NASA_VA;61860;N2;newvisionapp;11/11/2025 11:54;11/11/2025 11:58;00:03:59
340971;JOB_NASA_VA;61560;N2;SD_J4GL_VA22_VA41;11/11/2025 11:54;11/11/2025 11:59;00:05:12
340970;JOB_NASA_VA;61664;N2;newvisionapp;11/11/2025 11:53;11/11/2025 12:00;00:06:39
340969;JOB_NASA_VA;61648;N2;SD_J3GH_IE02;11/11/2025 11:50;11/11/2025 11:51;00:01:31
340968;JOB_NASA_VA;61980;N2;SD_J4GL_VA22_VA41;11/11/2025 11:47;11/11/2025 11:48;00:00:44
340967;JOB_NASA_VA;62208;N2;newvisionapp;11/11/2025 11:46;11/11/2025 11:48;00:02:08
340966;JOB_NASA_VA;61536;N2;SD_J3GH_IE02;11/11/2025 11:46;11/11/2025 11:48;00:01:43
340965;JOB_NASA_VA;61756;N2;SD_J4GL_VA22_VA41;11/11/2025 11:46;11/11/2025 11:49;00:03:13
340964;JOB_NASA_VA;61560;N2;newvisionapp;11/11/2025 11:45;11/11/2025 11:51;00:05:57
340963;JOB_NASA_VA;57956;N2;SD_J3GH_IE02;11/11/2025 11:44;11/11/2025 11:46;00:02:01
340962;JOB_NASA_VA;58108;N2;SD_J4GL_VA22_VA41;11/11/2025 11:42;11/11/2025 11:46;00:03:58
340961;JOB_NASA_VA;60812;N2;newvisionapp;11/11/2025 11:41;11/11/2025 11:48;00:06:38
340960;JOB_NASA_VA;60604;N2;SD_J4GL_VA22_VA41;11/11/2025 11:41;11/11/2025 11:43;00:02:39
340959;JOB_NASA_VA;57280;N2;newvisionapp;11/11/2025 11:40;11/11/2025 11:46;00:05:39
340958;JOB_NASA_VA;55372;N2;newvisionapp;11/11/2025 11:39;11/11/2025 11:40;00:00:37
340957;JOB_NASA_VA;59460;N2;SD_J4GL_VA22_VA41;11/11/2025 11:39;11/11/2025 11:53;00:14:39
340956;JOB_NASA_CME_NF;43432;N1;SD_NF;11/11/2025 11:38;11/11/2025 11:40;00:01:27
340955;JOB_NASA_VA;60516;N2;newvisionapp;11/11/2025 11:38;11/11/2025 11:53;00:15:09
340954;JOB_NASA_CME_NF;40988;N1;newvisionapp;11/11/2025 11:38;11/11/2025 11:40;00:01:35
340953;JOB_NASA_VA;61424;N2;SD_J4GL_VA22_VA41;11/11/2025 11:37;11/11/2025 11:39;00:01:50
340952;JOB_NASA_VA;60468;N2;newvisionapp;11/11/2025 11:37;11/11/2025 11:40;00:02:40
340951;JOB_NASA_CME_NF;42396;N1;SD_NF;11/11/2025 11:34;11/11/2025 11:35;00:01:22
340950;JOB_NASA_CME_NF;42800;N1;newvisionapp;11/11/2025 11:34;11/11/2025 11:35;00:01:29
340949;JOB_NASA_CME_NF;43624;N1;newvisionapp;11/11/2025 11:25;11/11/2025 11:26;00:00:09
340948;JOB_NASA_CME_NF;43360;N1;newvisionapp;11/11/2025 11:25;11/11/2025 11:25;00:00:09
340947;JOB_NASA_CME_NF;42592;N1;newvisionapp;11/11/2025 11:25;11/11/2025 11:25;00:00:09
340946;JOB_NASA_CME_NF;43468;N1;newvisionapp;11/11/2025 11:25;11/11/2025 11:25;00:00:08
340945;JOB_NASA_CME_ST;61364;N2;SD_ZCME_STATUS;11/11/2025 11:24;11/11/2025 11:24;00:00:16
340944;JOB_NASA_CME_ST;59772;N2;SD_ZCME_REALIZAR;11/11/2025 11:23;11/11/2025 11:24;00:00:44
340943;JOB_NASA_CME_ST;60656;N2;newvisionapp;11/11/2025 11:23;11/11/2025 11:24;00:01:10
340942;JOB_NASA_CME_NF;43604;N1;SD_NF;11/11/2025 11:23;11/11/2025 11:25;00:01:57
340941;JOB_NASA_CME_NF;43236;N1;newvisionapp;11/11/2025 11:22;11/11/2025 11:25;00:02:04
340940;JOB_NASA_CME_ST;60780;N2;SD_ZCME_STATUS;11/11/2025 11:20;11/11/2025 11:21;00:00:46
340939;JOB_NASA_CME_NF;42396;N1;SD_NF;11/11/2025 11:19;11/11/2025 11:22;00:03:05
340938;JOB_NASA_CME_NF;39444;N1;newvisionapp;11/11/2025 11:19;11/11/2025 11:22;00:03:13
340937;JOB_NASA_VA;61060;N2;SD_J3GH_IE02;11/11/2025 11:18;11/11/2025 11:20;00:01:24
340936;JOB_NASA_CME_NF;42756;N1;SD_NF;11/11/2025 11:18;11/11/2025 11:19;00:01:23
340935;JOB_NASA_CME_NF;42512;N1;newvisionapp;11/11/2025 11:18;11/11/2025 11:19;00:01:30
340934;JOB_NASA_CME_ST;61188;N2;SD_ZCME_REALIZAR;11/11/2025 11:18;11/11/2025 11:20;00:02:09
340933;JOB_NASA_CME_ST;61312;N2;newvisionapp;11/11/2025 11:17;11/11/2025 11:21;00:03:39
340932;JOB_NASA_CME_NF;40884;N1;newvisionapp;11/11/2025 11:17;11/11/2025 11:17;00:00:09
340931;JOB_NASA_VA;60820;N2;SD_J4GL_VA22_VA41;11/11/2025 11:15;11/11/2025 11:18;00:02:18
340930;JOB_NASA_VA;59452;N2;newvisionapp;11/11/2025 11:15;11/11/2025 11:20;00:04:40
340929;JOB_NASA_CME_NF;39368;N1;SD_NF;11/11/2025 11:13;11/11/2025 11:14;00:01:30
340928;JOB_NASA_CME_NF;38356;N1;newvisionapp;11/11/2025 11:13;11/11/2025 11:14;00:01:39
340927;JOB_NASA_VA;60304;N2;SD_J3GH_IE02;11/11/2025 11:10;11/11/2025 11:21;00:10:50
340926;JOB_NASA_J3GH;59700;N2;SD_J3GH_IE02;11/11/2025 11:10;11/11/2025 11:10;00:00:36
340925;JOB_NASA_J3GH;58444;N2;newvisionapp;11/11/2025 11:09;11/11/2025 11:10;00:01:08
340924;JOB_NASA_CME_NF;37768;N1;SD_NF;11/11/2025 11:08;11/11/2025 11:09;00:00:58
340923;JOB_NASA_CME_NF;37228;N1;newvisionapp;11/11/2025 11:08;11/11/2025 11:09;00:01:09
340922;JOB_NASA_VA;56392;N2;SD_J4GL_VA22_VA41;11/11/2025 11:07;11/11/2025 11:21;00:13:44
340921;JOB_NASA_VA;60156;N2;newvisionapp;11/11/2025 11:07;11/11/2025 11:21;00:14:10
340920;JOB_NASA_VA;57744;N2;SD_J3GH_IE02;11/11/2025 11:06;11/11/2025 11:08;00:01:55
340919;JOB_NASA_VA;59556;N2;newvisionapp;11/11/2025 11:06;11/11/2025 11:21;00:15:10
340918;JOB_NASA_VA;59412;N2;SD_J3GH_IE02;11/11/2025 11:04;11/11/2025 11:06;00:01:54
340917;JOB_NASA_VA;59560;N2;SD_J4GL_VA22_VA41;11/11/2025 11:04;11/11/2025 11:06;00:02:28
340916;JOB_NASA_VA;59764;N2;newvisionapp;11/11/2025 11:03;11/11/2025 11:08;00:04:57
340915;JOB_NASA_CME_NF;41100;N1;newvisionapp;11/11/2025 11:02;11/11/2025 11:02;00:00:08
340914;JOB_NASA_VA;56632;N2;SD_J3GH_IE02;11/11/2025 11:02;11/11/2025 11:04;00:01:43
340913;JOB_NASA_VA;60256;N2;SD_J4GL_VA22_VA41;11/11/2025 11:00;11/11/2025 11:04;00:03:37
340912;JOB_NASA_VA;59512;N2;newvisionapp;11/11/2025 11:00;11/11/2025 11:06;00:05:58
340911;JOB_NASA_VA;60132;N2;SD_J4GL_VA22_VA41;11/11/2025 10:59;11/11/2025 11:02;00:02:20
340910;JOB_NASA_VA;59740;N2;newvisionapp;11/11/2025 10:59;11/11/2025 11:04;00:04:40
340909;JOB_NASA_CME_NF;41412;N1;SD_NF;11/11/2025 10:59;11/11/2025 11:02;00:03:33
340908;JOB_NASA_CME_NF;34548;N1;newvisionapp;11/11/2025 10:58;11/11/2025 11:02;00:03:43
340907;JOB_NASA_VA;58752;N2;SD_J3GH_IE02;11/11/2025 10:57;11/11/2025 10:58;00:01:01
340906;JOB_NASA_CME_NF;34808;N1;SD_NF;11/11/2025 10:57;11/11/2025 10:58;00:01:46
340905;JOB_NASA_CME_NF;40664;N1;newvisionapp;11/11/2025 10:56;11/11/2025 10:58;00:01:58
340904;JOB_NASA_VA;57052;N2;SD_J3GH_IE02;11/11/2025 10:56;11/11/2025 10:57;00:01:11
340903;JOB_NASA_CME_NF;40192;N1;SD_NF;11/11/2025 10:55;11/11/2025 10:56;00:01:28
340902;JOB_NASA_CME_NF;39508;N1;newvisionapp;11/11/2025 10:55;11/11/2025 10:56;00:01:38
340901;JOB_NASA_VA;44088;N2;SD_J4GL_VA22_VA41;11/11/2025 10:54;11/11/2025 10:57;00:02:19
340900;JOB_NASA_VA;58484;N2;newvisionapp;11/11/2025 10:54;11/11/2025 10:58;00:03:59
340899;JOB_NASA_VA;59360;N2;SD_J4GL_VA22_VA41;11/11/2025 10:53;11/11/2025 10:56;00:02:21
340898;JOB_NASA_VA;56672;N2;newvisionapp;11/11/2025 10:53;11/11/2025 10:57;00:03:59
340897;JOB_NASA_CME_NF;39352;N1;SD_NF;11/11/2025 10:53;11/11/2025 10:54;00:01:29
340896;JOB_NASA_CME_NF;39584;N1;newvisionapp;11/11/2025 10:53;11/11/2025 10:54;00:01:38
340895;JOB_NASA_J3GH;57020;N2;SD_J3GH_IE02;11/11/2025 10:51;11/11/2025 10:52;00:00:22
340894;JOB_NASA_J3GH;58204;N2;newvisionapp;11/11/2025 10:51;11/11/2025 10:52;00:00:40
340893;JOB_NASA_CME_NF;39388;N1;newvisionapp;11/11/2025 10:48;11/11/2025 10:48;00:00:12
340892;JOB_NASA_J3GH;59348;N2;SD_J3GH_IE02;11/11/2025 10:46;11/11/2025 10:52;00:05:41
340891;JOB_NASA_J3GH;55736;N2;newvisionapp;11/11/2025 10:46;11/11/2025 10:52;00:05:59
340890;JOB_NASA_CME_NF;40912;N1;SD_NF;11/11/2025 10:46;11/11/2025 10:47;00:01:54
340889;JOB_NASA_CME_NF;39988;N1;newvisionapp;11/11/2025 10:45;11/11/2025 10:47;00:02:02
340888;JOB_NASA_CME_NF;39660;N1;SD_NF;11/11/2025 10:42;11/11/2025 10:45;00:03:38
340887;JOB_NASA_CME_NF;29396;N1;newvisionapp;11/11/2025 10:42;11/11/2025 10:45;00:03:45
340886;JOB_NASA_VA;56136;N2;SD_J4GL_VA22_VA41;11/11/2025 10:36;11/11/2025 10:37;00:00:35
340885;JOB_NASA_VA;56788;N2;newvisionapp;11/11/2025 10:36;11/11/2025 10:37;00:01:10
340884;JOB_NASA_J3GH;58840;N2;SD_J3GH_IE02;11/11/2025 10:35;11/11/2025 10:41;00:05:40
340883;JOB_NASA_J3GH;57580;N2;newvisionapp;11/11/2025 10:35;11/11/2025 10:41;00:05:59
340882;JOB_NASA_VA;56604;N2;SD_J3GH_IE02;11/11/2025 10:33;11/11/2025 10:34;00:01:15
340881;JOB_NASA_VA;57212;N2;newvisionapp;11/11/2025 10:32;11/11/2025 10:33;00:00:39
340880;JOB_NASA_VA;56836;N2;newvisionapp;11/11/2025 10:31;11/11/2025 10:32;00:00:38
340879;JOB_NASA_VA;58000;N2;SD_J4GL_VA22_VA41;11/11/2025 10:30;11/11/2025 10:33;00:02:17
340878;JOB_NASA_VA;53308;N2;newvisionapp;11/11/2025 10:30;11/11/2025 10:34;00:03:59
340877;JOB_NASA_CME_NF;38980;N1;newvisionapp;11/11/2025 10:30;11/11/2025 10:30;00:00:11
340876;JOB_NASA_VA;58364;N2;SD_J4GL_VA22_VA41;11/11/2025 10:29;11/11/2025 10:44;00:14:49
340875;JOB_NASA_VA;54448;N2;newvisionapp;11/11/2025 10:29;11/11/2025 10:44;00:15:10
340874;JOB_NASA_CME_NF;39860;N1;SD_NF;11/11/2025 10:28;11/11/2025 10:30;00:01:29
340873;JOB_NASA_CME_NF;38776;N1;newvisionapp;11/11/2025 10:28;11/11/2025 10:30;00:01:36
340872;JOB_NASA_CME_NF;36636;N1;SD_NF;11/11/2025 10:27;11/11/2025 10:28;00:00:59
340871;JOB_NASA_CME_NF;39376;N1;newvisionapp;11/11/2025 10:27;11/11/2025 10:28;00:01:06
340870;JOB_NASA_VA;57360;N2;SD_J3GH_IE02;11/11/2025 10:27;11/11/2025 10:28;00:01:05
340869;JOB_NASA_VA;56580;N2;SD_J4GL_VA22_VA41;11/11/2025 10:27;11/11/2025 10:27;00:00:39
340868;JOB_NASA_VA;57736;N2;newvisionapp;11/11/2025 10:26;11/11/2025 10:28;00:01:38
